X,Y,U1,U2
-0.373698,0.00472226,-0.165706,-0.367078
-0.394081,0.000734422,-0.172156,-0.363731
-0.417582,-0.00953214,-0.179495,-0.356287
-0.437134,-0.00157414,-0.185927,-0.361202
-0.457423,-0.00120186,-0.1924,-0.361155
-0.479497,0.00176933,-0.199387,-0.362884
-0.476193,-0.0275493,-0.197676,-0.344412
-0.45632,-0.0225446,-0.191553,-0.34741
-0.438696,-0.0261018,-0.185728,-0.34506
-0.413283,-0.0214859,-0.177718,-0.348376
-0.389429,-0.0197087,-0.170122,-0.350031
-0.371209,-0.0207297,-0.164245,-0.349791
-0.351968,-0.0197948,-0.158219,-0.351008
-0.33448,-0.0199435,-0.152764,-0.351482
-0.31531,-0.018992,-0.146962,-0.35281
-0.293033,-0.0162309,-0.140511,-0.355566
-0.271014,-0.0198987,-0.13388,-0.353771
-0.252897,-0.0209354,-0.128675,-0.353634
-0.233339,-0.0190037,-0.123512,-0.355613
-0.207139,-0.0236689,-0.116069,-0.35265
-0.190229,-0.0187277,-0.112395,-0.356476
-0.166638,-0.0222261,-0.105713,-0.352994
-0.141454,-0.0181026,-0.0992135,-0.354431
-0.128083,-0.0142774,-0.0952441,-0.355842
-0.127466,0.0216886,-0.0942134,-0.398369
-0.145612,0.0125878,-0.102022,-0.384681
-0.165739,0.0220107,-0.106351,-0.390712
-0.185757,0.0196274,-0.111839,-0.386772
-0.209331,0.0183591,-0.117987,-0.384158
-0.222393,0.0168679,-0.121441,-0.382291
-0.246097,0.0209936,-0.127511,-0.384024
-0.270944,0.0236629,-0.134332,-0.384654
-0.289994,0.0252337,-0.139752,-0.384813
-0.312567,0.0186616,-0.146727,-0.37914
-0.330785,0.0211282,-0.152184,-0.380033
-0.354058,0.0193664,-0.15944,-0.377838
-0.375994,0.0235633,-0.166261,-0.379806
-0.388856,0.0175347,-0.170462,-0.375235
-0.410792,0.0226975,-0.177378,-0.37793
-0.438896,0.0226679,-0.186389,-0.377008
-0.454213,0.0220377,-0.19128,-0.376167
-0.477933,0.0229884,-0.198726,-0.376161
-0.106506,0.0619345,-0.069121,-0.460266
-0.127482,0.0636391,-0.0778332,-0.443942
-0.14784,0.0630555,-0.0870258,-0.4328
-0.169376,0.0585856,-0.097355,-0.421902
-0.190735,0.0552784,-0.105852,-0.415025
-0.211614,0.0617687,-0.111084,-0.417519
-0.231123,0.0695944,-0.115819,-0.421504
-0.250521,0.0619554,-0.123767,-0.413849
-0.275439,0.0617496,-0.131791,-0.411836
-0.292971,0.0666613,-0.136738,-0.41422
-0.31326,0.059709,-0.144103,-0.407948
-0.329899,0.0589447,-0.149528,-0.406437
-0.350889,0.0601896,-0.156181,-0.406129
-0.374224,0.0596904,-0.16377,-0.404516
-0.394047,0.0633776,-0.169918,-0.405971
-0.414619,0.0656926,-0.176421,-0.406422
-0.435905,0.0560461,-0.183988,-0.398933
-0.462321,0.0634802,-0.191928,-0.40236
-0.481106,0.0613635,-0.197973,-0.399933
-0.480184,0.04226,-0.198771,-0.388093
-0.460613,0.0459457,-0.192458,-0.391255
-0.437693,0.0437827,-0.185258,-0.390831
-0.416541,0.0434474,-0.17848,-0.391524
-0.397759,0.0463384,-0.172275,-0.394288
-0.379545,0.0425864,-0.166626,-0.392588
-0.359181,0.039196,-0.160316,-0.391216
-0.338305,0.0408426,-0.153626,-0.393349
-0.312221,0.0430685,-0.145329,-0.396247
-0.293719,0.0396066,-0.139932,-0.394781
-0.26912,0.0412468,-0.132381,-0.397343
-0.243616,0.0429376,-0.124614,-0.400192
-0.222371,0.0457861,-0.117867,-0.403958
-0.206994,0.0374068,-0.114884,-0.398842
-0.188384,0.0375459,-0.109563,-0.40086
-0.167138,0.0407715,-0.102423,-0.406678
-0.146285,0.0421416,-0.0950948,-0.413202
-0.125231,0.0398044,-0.0879797,-0.420367
-0.107886,0.0373125,-0.0812181,-0.431164
-0.0860847,0.0848896,-0.046789,-0.507446
-0.104596,0.0802684,-0.0577078,-0.48085
-0.124385,0.0804238,-0.0675311,-0.462911
-0.147473,0.0854217,-0.0767186,-0.454528
-0.163855,0.0778584,-0.087629,-0.440982
-0.195435,0.081058,-0.0996488,-0.435912
-0.235109,0.0814226,-0.114489,-0.43033
-0.253069,0.082576,-0.12062,-0.429311
-0.276279,0.0839617,-0.128453,-0.428208
-0.29651,0.087884,-0.134753,-0.42945
-0.330898,0.0842794,-0.146945,-0.424301
-0.352709,0.0838067,-0.154299,-0.422497
-0.377234,0.0789247,-0.16298,-0.417554
-0.397464,0.0817109,-0.169372,-0.418202
-0.421489,0.077706,-0.177631,-0.41403
-0.442259,0.0832512,-0.183857,-0.416377
-0.462707,0.0807905,-0.190647,-0.413396
-0.481283,0.0803349,-0.196548,-0.411758
0.478266,0.109158,0.192677,-0.430182
0.465173,0.103611,0.18914,-0.427838
0.43866,0.102869,0.180643,-0.429519
0.413132,0.105861,0.171867,-0.433474
0.396409,0.100582,0.166935,-0.431127
0.37402,0.104647,0.158879,-0.435572
0.354153,0.103581,0.152241,-0.436316
0.332411,0.0973896,0.14566,-0.433562
0.297085,0.107615,0.131585,-0.444013
0.271114,0.105224,0.122518,-0.444831
0.252477,0.0974545,0.11719,-0.44093
0.227624,0.102073,0.106461,-0.447927
0.206538,0.103882,0.0971484,-0.453228
0.183592,0.0957778,0.0897154,-0.451412
0.165921,0.0999336,0.0798455,-0.460678
0.144663,0.104786,0.0669159,-0.474477
0.120876,0.0999449,0.0559411,-0.484847
0.101492,0.103907,0.043519,-0.505202
0.0812014,0.108297,0.03139,-0.530478
0.0607041,0.0984759,0.0294148,-0.550223
0.0449004,0.108819,0.0177788,-0.571558
-0.0468164,0.104078,-0.0213978,-0.568456
-0.063819,0.103018,-0.0270812,-0.548235
-0.0898158,0.106921,-0.0359991,-0.519798
-0.108544,0.0995299,-0.0493074,-0.494724
-0.122838,0.106104,-0.0542807,-0.489143
-0.146988,0.106247,-0.0675984,-0.474641
-0.17119,0.107327,-0.0796629,-0.465679
-0.185747,0.106107,-0.0870577,-0.460124
-0.207899,0.104997,-0.0973904,-0.453866
-0.230831,0.105553,-0.106822,-0.450279
-0.2524,0.102051,-0.116141,-0.444505
-0.273451,0.103461,-0.123725,-0.443226
-0.292104,0.105927,-0.13007,-0.443227
-0.314915,0.102271,-0.138819,-0.438494
