X,Y,U1,U2
-0.103284,-0.0843161,0.484089,-0.55859
-0.13275,-0.0811757,0.519516,-0.634059
-0.14342,-0.0837006,0.52317,-0.645927
-0.165881,-0.0850993,0.540426,-0.673045
-0.187484,-0.0888108,0.556778,-0.686012
-0.20387,-0.0806547,0.579678,-0.719486
-0.224243,-0.0810785,0.600131,-0.730973
-0.254186,-0.0855968,0.631181,-0.734424
-0.274427,-0.0885674,0.654485,-0.735002
-0.294037,-0.0830458,0.681245,-0.752681
-0.314013,-0.0889141,0.7056,-0.744467
-0.331713,-0.0867164,0.730079,-0.752334
-0.351345,-0.0848046,0.757611,-0.759071
-0.373505,-0.0821258,0.789376,-0.766766
-0.399506,-0.0818306,0.826698,-0.768896
-0.421101,-0.0844096,0.857691,-0.764118
-0.436441,-0.080196,0.880843,-0.772661
-0.481296,-0.0882319,0.94568,-0.75378
-0.103296,-0.0621663,0.551631,-0.619771
-0.125682,-0.0649609,0.549001,-0.667129
-0.145764,-0.063738,0.55683,-0.706484
-0.165907,-0.0605719,0.569266,-0.741114
-0.185027,-0.0639817,0.577533,-0.74855
-0.210503,-0.0649623,0.596784,-0.763221
-0.227331,-0.0616275,0.614007,-0.780256
-0.256854,-0.0661505,0.642554,-0.780422
-0.273998,-0.0623897,0.663325,-0.793991
-0.291023,-0.0622751,0.683716,-0.79802
-0.310482,-0.0656705,0.707238,-0.793988
-0.336409,-0.0610858,0.742175,-0.807416
-0.357136,-0.0659205,0.769503,-0.799135
-0.374553,-0.059872,0.794729,-0.812997
-0.396451,-0.0564822,0.826193,-0.82091
-0.421448,-0.0583645,0.861991,-0.817402
-0.440463,-0.064651,0.888918,-0.804355
-0.459145,-0.0659939,0.916148,-0.801014
-0.480721,-0.0690487,0.947424,-0.793406
-0.102271,-0.0472345,0.600684,-0.673617
-0.127881,-0.036747,0.602945,-0.775576
-0.146502,-0.0421057,0.586911,-0.77973
-0.165151,-0.0446128,0.585218,-0.789772
-0.186259,-0.0412441,0.595213,-0.814923
-0.211874,-0.0452161,0.60885,-0.816347
-0.232551,-0.0431236,0.626565,-0.829289
-0.252251,-0.0349986,0.647283,-0.854457
-0.271146,-0.0339801,0.667136,-0.85994
-0.288558,-0.0472447,0.684295,-0.831629
-0.307299,-0.0469881,0.707155,-0.834776
-0.329078,-0.0438567,0.735345,-0.843853
-0.359192,-0.0382947,0.776212,-0.857579
-0.37273,-0.0461335,0.793994,-0.841617
-0.395692,-0.0412246,0.826813,-0.852496
-0.42011,-0.0406883,0.861877,-0.853774
-0.44012,-0.0467147,0.890381,-0.841194
-0.453517,-0.0447577,0.910097,-0.844937
-0.47779,-0.0493369,0.945181,-0.834486
-0.126283,0.00488165,0.635126,-0.969048
-0.143884,-0.00261592,0.615848,-0.933634
-0.183426,-0.000213168,0.607795,-0.942863
-0.207766,-4.63847e-05,0.616852,-0.943147
-0.229563,-0.0010559,0.631646,-0.939804
-0.247334,5.92146e-05,0.646657,-0.942241
-0.262992,0.00709622,0.661426,-0.959182
-0.289199,0.0037503,0.689833,-0.949659
-0.310057,0.00203451,0.714521,-0.944928
-0.331991,0.00118926,0.742068,-0.942359
-0.355218,-0.00623071,0.772667,-0.925856
-0.373698,0.00472226,0.797793,-0.94872
-0.394081,0.000734422,0.826347,-0.939864
-0.417582,-0.00953214,0.859781,-0.9182
-0.437134,-0.00157414,0.888087,-0.934393
-0.457423,-0.00120186,0.917581,-0.934947
-0.479497,0.00176933,0.949755,-0.941003
-0.476193,-0.0275493,0.944336,-0.879886
-0.45632,-0.0225446,0.91559,-0.890757
-0.438696,-0.0261018,0.889763,-0.883718
-0.413283,-0.0214859,0.853268,-0.89349
-0.389429,-0.0197087,0.819447,-0.897252
-0.371209,-0.0207297,0.79399,-0.895031
-0.351968,-0.0197948,0.767878,-0.896796
-0.33448,-0.0199435,0.744788,-0.896199
-0.31531,-0.018992,0.720451,-0.897811
-0.293033,-0.0162309,0.693876,-0.903341
-0.271014,-0.0198987,0.669024,-0.893617
-0.252897,-0.0209354,0.650446,-0.889483
-0.233339,-0.0190037,0.633149,-0.892229
-0.207139,-0.0236689,0.613629,-0.874859
-0.190229,-0.0187277,0.606977,-0.885222
-0.166638,-0.0222261,0.601473,-0.865664
-0.141454,-0.0181026,0.612699,-0.868477
-0.128083,-0.0142774,0.628604,-0.875856
-0.127466,0.0216886,0.621966,-1.04848
-0.145612,0.0125878,0.611776,-0.99623
-0.165739,0.0220107,0.601006,-1.02243
-0.185757,0.0196274,0.604593,-1.00646
-0.209331,0.0183591,0.615735,-0.995879
-0.222393,0.0168679,0.624699,-0.989072
-0.246097,0.0209936,0.643664,-0.995764
-0.270944,0.0236629,0.668055,-0.998438
-0.289994,0.0252337,0.688984,-0.999499
-0.312567,0.0186616,0.716769,-0.982129
-0.330785,0.0211282,0.739553,-0.986064
-0.354058,0.0193664,0.770396,-0.980663
-0.375994,0.0235633,0.800152,-0.988281
-0.388856,0.0175347,0.818484,-0.975072
-0.410792,0.0226975,0.849357,-0.985031
-0.438896,0.0226679,0.889987,-0.984404
-0.454213,0.0220377,0.912337,-0.983026
